created_at,user.name,user.description,text,extended_tweet.full_text,entities.hashtags
2021-02-05T12:15:06.000Z,,,"@EmanueleBracco @Antonio_Caramia @svirgola2 @FranceskoNew @OpencovidM @davide_tommasin @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia Porsi domande su ciò che accade nella scuola è essenziale.
Cercare di capire come evitarlo è importante.
Trarre a priori conclusioni è decisamente poco utile. 🤨

PS: nel caso di #Corzano è chiaro che va chiuso il #Paese!",,"[{'start': 416, 'end': 424, 'tag': 'Corzano'}, {'start': 451, 'end': 457, 'tag': 'Paese'}]"
2021-02-05T12:10:19.000Z,,,"@janmestral @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @AvvocatoGuerra Quindi? Chiudiamo tutto fino al momento in cui vengono fatti gli ""interventi strutturali"" o facciamo ciò che è possibile fare ora? 🤨",,
2021-02-05T12:02:22.000Z,,,"@Capobianco2005C @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @AvvocatoGuerra L'attenzione, anche estrema, non basta. Il virus è airborne e non si può smettere di respirare. Servono interventi strutturali per monitorare CO2 e aumentare la ventilazione. Non solo nelle scuole.",,
2021-02-05T11:57:04.000Z,,,"@Antonio_Caramia @svirgola2 @FranceskoNew @OpencovidM @davide_tommasin @Capobianco2005C @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia Vada per l'asilo, ma questa diffusione pone molte domande sull'aderenza ai protocolli (o la loro inefficacia). (mascherine, classi-bolla, distanziamenti). Che è successo? Tutti al parco giochi comunali senza mascherina dopo scuola?",,
2021-02-05T11:55:41.000Z,,,"@Capobianco2005C @FranceskoNew @Antonio_Caramia @svirgola2 @OpencovidM @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia Io lascio le supposizioni ad altri.
#OpenData per trasparenza prevenzione, democrazia, lotta al covid, ricerca... sono normati dalla legge. La risposta è contenuto in queste parole per trovare la soluzione : chi deve fare cosa. Fine.",,"[{'start': 258, 'end': 267, 'tag': 'OpenData'}]"
2021-02-05T11:49:11.000Z,,,"@FranceskoNew @Antonio_Caramia @svirgola2 @OpencovidM @davide_tommasin @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia O dovrebbero pretendere che lo faccia chi di competenza!🤨
https://t.co/Jd6yR89Q62",,
2021-02-05T11:46:44.000Z,,,"@FranceskoNew @davide_tommasin @OpencovidM @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia @Ciribini A me sembra che @istsupsan abbia dato precise raccomandazioni per tenere le scuole aperte... sono state attuate? Dire che la responsabilità è ""della scuola"" è un comodo alibi per i veri responsabili!🤔",,
2021-02-05T11:46:39.000Z,,,"@Antonio_Caramia @svirgola2 @FranceskoNew @OpencovidM @davide_tommasin @Capobianco2005C @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia ah, le mamme di Napoli (e non solo)....",,
2021-02-05T11:45:29.000Z,,,"@Capobianco2005C @Antonio_Caramia @svirgola2 @OpencovidM @davide_tommasin @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia Dovrebbero,#CTS e @MIsocialTW,avere l'onestà di riconoscere che le aule,come OGNI luogo chiuso, affollato e lungamente frequentato,è ad alto rischio #COVID19,e adottare le conseguenti misure di mitigazione:non la sciocchezza del 📏tra👄e ripetere la formula magica ""scuola sicura""",,"[{'start': 236, 'end': 240, 'tag': 'CTS'}, {'start': 374, 'end': 382, 'tag': 'COVID19'}]"
2021-02-05T11:40:21.000Z,,,@svirgola2 @FranceskoNew @OpencovidM @davide_tommasin @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia La responsabilità è della scuola o di chi in quella scuola non ha evitato che si verificasse un focolaio incontrollato?🤔,,
2021-02-05T11:38:35.000Z,,,"@FranceskoNew @OpencovidM @davide_tommasin @Capobianco2005C @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia e intanto all'estero, eminenti scienziati prendono come esempio per la trasmissione nelle scuole... l'Italia💀
https://t.co/X1TilYMj9K",,
2021-02-05T11:37:23.000Z,,,"@OpencovidM @davide_tommasin @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia 2/2
Riassumendo:
1) abbiamo ridotto la probabilità di contagio (grazie a #ragazzi, #insegnanti e #personalescolastico);
2) non abbiamo fatto nulla per la probabilità di focolaio (responsabilità di ""altri"")
3) (1) potrebbe presto non essere più sufficiente...",,"[{'start': 284, 'end': 292, 'tag': 'ragazzi'}, {'start': 294, 'end': 305, 'tag': 'insegnanti'}, {'start': 308, 'end': 328, 'tag': 'personalescolastico'}]"
2021-02-05T11:35:58.000Z,,,"@OpencovidM @davide_tommasin @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia 1/2
Figuriamoci, con tutti gli studi che sono stati fatti in materia!
Resta il fatto che dopo mesi di ""esperienza sul campo"" e ""dal basso"" qualche #priorità con riferimento all'esperienza italiana si sia pure arrivati ad identificarla. 🤔",,"[{'start': 358, 'end': 367, 'tag': 'priorità'}]"
2021-02-05T11:35:47.000Z,,,"@OpencovidM @davide_tommasin @Capobianco2005C @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia E si arriva al punto! Diciamo senza giri di parole: la questione è sostanzialmente POLITICA,non scientifica.
Quindi continuiamo con la pantomima di chiederci: ""quale sarà mai l'effetto della scuola nella diffusione del contagio in Italia?"" Come fosse una cosa mai valutata prima🙄",,
2021-02-05T11:33:45.000Z,,,@davide_tommasin @Capobianco2005C @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia Dato che è una cosa semplice e non viene fatta (e qui la privacy non c'entra nulla perché ISS e MIUR hanno già quei dati e devono solo incrociarli) viene il sospetto che non ci sia la volontà di farlo. E ci si accontenti quindi di lavorare su dati assolutamente incompleti.,,
2021-02-05T11:31:42.000Z,,,"@davide_tommasin @Capobianco2005C @OpencovidM @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia non è indifferente avere i dati, anche storici, poiché TUTTA l'attività di gestione delle scuole è stata basata sull'assunto ""scuola sicura"", e anche i TAR hanno legittimato scuole in presenza per (presunta) mancanza di dati (italiani, ché in realtà dati ce ne sono)
cc @Ciribini",,
2021-02-05T11:29:39.000Z,,,"@Capobianco2005C @OpencovidM @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia Quindi se mai si iniazia, se mai non iniziano a pianificare l' utilizzo di questo tipo di dati, di questo formato aperto, mai si potrà sperare di utilizzarli come prevenzione. Stiamo ancora aspettando che si inneschi questa cosa... da mesi (1 anno?) ormai.",,
2021-02-05T11:29:02.000Z,,,"@Capobianco2005C @davide_tommasin @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia Capire un fenomeno a posteriori aiuta a gestirlo meglio in futuro, concordiamo?

Ad esempio se si scoprisse che in autunno gli insegnanti di sostegno sono risultati più contagiati rispetto agli insegnanti di materia, sarebbe utile indagare e intervenire su quel versante.",,
2021-02-05T11:28:37.000Z,,,"@katiaamore @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan I metodi per #screening e #testing sono noti... le #autoritàsanitarie locali dovrebbero sapere come fare dopo un anno di #covid19Italia! Qualcuna si sta ora cimentando con ridicole ""sperimentazioni"".🤔",,"[{'start': 194, 'end': 204, 'tag': 'screening'}, {'start': 207, 'end': 215, 'tag': 'testing'}, {'start': 232, 'end': 250, 'tag': 'autoritàsanitarie'}, {'start': 302, 'end': 316, 'tag': 'covid19Italia'}]"
2021-02-05T11:28:24.000Z,,,"@OpencovidM @Capobianco2005C @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan E si poteva fare un lavoro del genere per tutti i tipi di attività! Un commesso di un supermercato ha un rischio diverso da, per esempio, chi fa lavorazione carni, o è nei trasporti, nel terziario, ecc.
Ma abbiamo assistito all'elenco dei luoghi dove NON ci si contagia...",,
2021-02-05T11:27:34.000Z,,,"@Capobianco2005C @OpencovidM @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia Comprendo e condivido. Sottolineo soltanto che se usati preventivamente come si poteva già fare SUBITO dopo la prima ondata 2020, creando un piano d'azione #datadriven forse, e dico forse oggi avremmo potuto avere una gestione diversa dei focolai.",,"[{'start': 367, 'end': 378, 'tag': 'datadriven'}]"
2021-02-05T11:25:28.000Z,,,"@davide_tommasin @OpencovidM @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia Purtroppo quel tipo di informazione potrà essere utile per ""studiare"" e per ""capire"" i fenomeni a posteriori, ma non particolarmente utile per ""gestire"", per ""controllare"", per ""intervenire"", mentre i fenomeni (e i focolai) si verificano!🤔",,
2021-02-05T11:22:57.000Z,,,"@Capobianco2005C @OpencovidM @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan Se fossero #openData NON sarebbero tardivi, perchè nel momento in cui li raccogli li puoi condividere se hai la piattaforma, la struttura e la strategia pratica e tecnica per gestirli come andrebbero gestiti.
RI-cc: @GiorgiaLodi @aborruso @ondatait",,"[{'start': 209, 'end': 218, 'tag': 'openData'}]"
2021-02-05T11:21:15.000Z,,,"@OpencovidM @Capobianco2005C @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @wireditalia Nel mio piccolo come signor nessuno sto chiedendo da qualche mese alla regione #FVG gli OpenData su scuola e tracciamento Covid... collegandomi alla petizione di @ondatait , sono ancora in attesa, come me siamo in tantio, troppi in attesa.",,"[{'start': 290, 'end': 294, 'tag': 'FVG'}]"
2021-02-05T11:20:13.000Z,,,"@Capobianco2005C @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan Incrociando le basi di dati si avrebbe subito anche quella distinzione. E pure altre: ad esempio si potrebbero distinguere insegnanti di sostegno da insegnanti di materia, collaboratori scolastici da amministrativi, personale precario da personale a tempo indeterminato e così via",,
2021-02-05T11:19:52.000Z,,,"@davide_tommasin @OpencovidM @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan Quei dati sarebbero comunque una fotografia tardiva di una realtà già compromessa... i dati che mancano sono quelli che consentono davvero di ridurre il ""rischio focolaio""! 🤔
https://t.co/BKNNqLBN8l",,
2021-02-05T11:19:18.000Z,,,@OpencovidM @Capobianco2005C @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan Basta vedere il lavoro che ha fatto @wireditalia con gli n FOIA e mesi di attesa... per citare un esempio su tanti... perchè? Dovrebbe essere prassi comune condividerli e renderli pubblici!!!,,
2021-02-05T11:18:23.000Z,,,"@OpencovidM @Capobianco2005C @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan Dovrebbero condividerli per trasparenza, buon senso,, democrazia... quelloche volete, ma soprattutto perchè è legge.
cc: @GiorgiaLodi @aborruso @ondatait 3/n",,
2021-02-05T11:17:30.000Z,,,"@OpencovidM @Capobianco2005C @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan Per chi è del mestiere no prob. a incrociare i dati, ma per LEGGE dovrebbero essere già condivisi e disaggregati (anche a norma privacy) ergo, non c'è la volontà di chi li gestisce di seguire tali direttive. 2/n",,
2021-02-05T11:17:06.000Z,,,"@FranceskoNew @OpencovidM @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @AzzolinaLucia Io parlo di ""riduzione del rischio contagio"" in base a ciò che c'è oggi a disposizione... Lei cosa propone, assunto che si vogliano tenere le scuole aperte?🤔",,
2021-02-05T11:16:21.000Z,,,"@OpencovidM @Capobianco2005C @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan I dati da parte di @istsupsan ci sono, il problema è che o si deve accedere tramite FOIA (normativamente ineccepibile) o bisogna fare petizioni perr #datiBeneComune per avere gli #openData (come recita norma IT) 1/n",,"[{'start': 347, 'end': 362, 'tag': 'datiBeneComune'}, {'start': 377, 'end': 386, 'tag': 'openData'}]"
2021-02-05T11:15:41.000Z,,,"@OpencovidM @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan Non sono quelli i dati ""mancanti"" a cui mi riferivo... tanto più che suggerivo pure di fare la distinzione. 🤔
https://t.co/8jnSGCa7g7",,
2021-02-05T11:14:05.000Z,,,"@Capobianco2005C @OpencovidM @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @AzzolinaLucia Le risulta forse dalla sua positiva esperienza personale.
Quanto si apre? 10 minuti al cambio d'ora? è sufficiente? Non lo è? Boh?!
Come si apre? C'è corrente? Fuori piove? I ragazzi hanno freddo! I genitori protestano... 
Come si valuta se l'areazione è sufficiente?
Boh?!",,
2021-02-05T11:11:15.000Z,,,@Capobianco2005C @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan E chi dovrebbe decidere che i dati vengano raccolti e con quale metodo?,,
2021-02-05T11:10:45.000Z,,,"@FranceskoNew @OpencovidM @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @AzzolinaLucia Guardi, a me risulta che a #scuola, operativamente, l'aerazione costante sia una delle ""misure"" su cui si fa più attenzione.
Non mi interessa particolarmente l'aspetto ""politico"", mi interessa la corrispondenza tra le dichiarazioni di molti #responsabili e la realtà quotidiana!😠",,"[{'start': 223, 'end': 230, 'tag': 'scuola'}, {'start': 437, 'end': 450, 'tag': 'responsabili'}]"
2021-02-05T11:09:54.000Z,,,@Capobianco2005C @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan Il discorso è un altro: non è accettabile che si dica che i dati sul personale scolastico che è risultato positivo sono incompleti quando sarebbe sufficiente incrociare due basi di dati per avere in un attimo quei dati.,,
2021-02-05T11:06:32.000Z,,,"@Capobianco2005C @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan @AvvocatoGuerra Dillo ad @AzzolinaLucia e al #CTS,che parlano delle scuole come: ""luogo più sicuro"",si sono inventati il 📏tra👄(puttanata megagalattica) e han glissato sull'importanza dell'areazione, negando ripetutamente ruolo #aerosol.
Non hanno mitigato i rischio,perchè han negato il rischio",,"[{'start': 217, 'end': 221, 'tag': 'CTS'}, {'start': 399, 'end': 407, 'tag': 'aerosol'}]"
2021-02-05T11:06:04.000Z,,,"@OpencovidM @FranceskoNew @Antonio_Caramia @WRicciardi @p_finocchiaro @marcocattaneo @diabolicus23 @LMtredici @ondatait @aborruso @GiorgiaLodi @Cartabellotta @MIsocialTW @istsupsan Forse, se vengono davvero identificati tutti i positivi e solo dopo che il danno è già stato fatto ed è emerso! 🤨
https://t.co/7BG09FKavs",,
